sn89066801	Osage County Volksblatt	Weekly	Henry Castrop	Westphalia	MO	Westphalia, MO	38.44198	-91.99934	RDF	http://sws.geonames.org/4414280/		https://chroniclingamerica.loc.gov/lccn/sn89066801/
sn89053851	The copper era	Weekly	C.E. Bull	Clifton	AZ	Clifton, AZ	33.0509	-109.29618	RDF	http://sws.geonames.org/5290124/		https://chroniclingamerica.loc.gov/lccn/sn89053851/
sn93060116	Hermanner Volksblatt	Weekly	Frau Graf & Co	Hermann	MO	Hermann, MO	38.70421	-91.43738	RDF	http://sws.geonames.org/4390221/		https://chroniclingamerica.loc.gov/lccn/sn93060116/
sn95079246	Highland recorder	Weekly	Mills & Jordan	Monterey	VA	Monterey, VA	38.41234	-79.5806	RDF	http://sws.geonames.org/4773690/		https://chroniclingamerica.loc.gov/lccn/sn95079246/
sn92065637	The Marlboro democrat	Weekly	S.A. Brown and Co	Bennettsville	SC	Bennettsville, SC	34.617	-79.685	QUERIED, found	http://www.geonames.org/search.html?q=Bennettsville%2C+SC&country=US	/maps/google_34.617_-79.685.html	https://chroniclingamerica.loc.gov/lccn/sn92065637/
sn85058179	The Garland globe	Weekly	J.A. Wixom	Garland	UT	Garland, UT	41.74104	-112.16162	RDF	http://sws.geonames.org/5775081/		https://chroniclingamerica.loc.gov/lccn/sn85058179/
sn84024827	Bisbee daily review	Daily	W.B. Kelly	Bisbee	AZ	Bisbee, AZ	31.44815	-109.92841	RDF	http://sws.geonames.org/5284905/		https://chroniclingamerica.loc.gov/lccn/sn84024827/
sn2002060538	The Corvallis times	Semiweekly	B.F. Irvine	Corvallis	OR	Corvallis, OR	44.56457	-123.26204	RDF	http://sws.geonames.org/5720727/		https://chroniclingamerica.loc.gov/lccn/sn2002060538/
sn84036199	The Montana plaindealer	Weekly	Montana Plaindealer Co	Helena	MT	Helena, MT	46.59271	-112.03611	RDF	http://sws.geonames.org/5656882/		https://chroniclingamerica.loc.gov/lccn/sn84036199/
sn88064250	St. Landry clarion	Weekly	St. Landry Print. and Pub. Co	Opelousas	LA	Opelousas, LA	30.534	-92.082	QUERIED, found	http://www.geonames.org/search.html?q=Opelousas%2C+LA&country=US	/maps/google_30.534_-92.082.html	https://chroniclingamerica.loc.gov/lccn/sn88064250/
sn93063557	Middlebury register	Weekly	Register Co	Middlebury	VT	Middlebury, VT	44.01553	-73.16937	RDF	http://sws.geonames.org/5238499/		https://chroniclingamerica.loc.gov/lccn/sn93063557/
sn91068245	The Caucasian	Weekly	Marion Butler	Clinton	NC	Clinton, NC	35.7721	-78.63861	RDF	http://sws.geonames.org/4487042/		https://chroniclingamerica.loc.gov/lccn/sn91068245/
sn95066012	The Bennington evening banner	Daily	Frank E. Howe	Bennington	VT	Bennington, VT	42.878	-73.197	QUERIED, found	http://www.geonames.org/search.html?q=Bennington%2C+VT&country=US	/maps/google_42.878_-73.197.html	https://chroniclingamerica.loc.gov/lccn/sn95066012/
sn89066234	Scott County kicker	Weekly	Phil A. Hafner	Benton	MO	Benton, MO	38.295	-93.288	QUERIED, found	http://www.geonames.org/search.html?q=Benton%2C+MO&country=US	/maps/google_38.295_-93.288.html	https://chroniclingamerica.loc.gov/lccn/sn89066234/
sn84026820	Middletown transcript	Weekly	Henry & Wm. H. Vanderford	Middletown	DE	Middletown, DE	39.44956	-75.71632	RDF	http://sws.geonames.org/4143637/		https://chroniclingamerica.loc.gov/lccn/sn84026820/
sn97065835	The Black Hills union and western stock review	Weekly	[s.n.]	Rapid City	SD	Rapid City, SD	44.07527	-103.23324	RDF	http://sws.geonames.org/5768234/		https://chroniclingamerica.loc.gov/lccn/sn97065835/
sn86064259	The Nashville globe	Weekly	Globe Pub. Co	Nashville	TN	Nashville, TN	36.16589	-86.78444	RDF	http://sws.geonames.org/4644585/		https://chroniclingamerica.loc.gov/lccn/sn86064259/
sn88085523	The Yakima herald	Weekly	Reed & Coe	North Yakima	WA	North Yakima, WA	46.60207	-120.5059	RDF	http://sws.geonames.org/5816605/		https://chroniclingamerica.loc.gov/lccn/sn88085523/
sn85038102	The united opinion	Weekly	Harry E. Parker	Bradford	VT	Bradford, VT	43.993	-72.129	QUERIED, found	http://www.geonames.org/search.html?q=Bradford%2C+VT&country=US	/maps/google_43.993_-72.129.html	https://chroniclingamerica.loc.gov/lccn/sn85038102/
2010270508	The Nebraska advertiser	Weekly	W.W. Sanders	Nemaha City	NE	Nemaha City, NE	40.338	-95.673	QUERIED, found	http://www.geonames.org/search.html?q=Nemaha+City%2C+NE&country=US	/maps/google_40.338_-95.673.html	https://chroniclingamerica.loc.gov/lccn/2010270508/
sn89067274	Mexico weekly ledger	Weekly	R.M. White	Mexico	MO	Mexico, MO	39.16976	-91.88295	RDF	http://sws.geonames.org/4398103/		https://chroniclingamerica.loc.gov/lccn/sn89067274/
sn88064454	The weekly messenger	Weekly	Eastin & Bienvenu			St. Martinsville, i.e. St. Martinville La.			NOTFOUND			https://chroniclingamerica.loc.gov/lccn/sn88064454/
sn94056415	The McCook tribune	Triweekly	F.M. Kimmell	McCook	NE	McCook, NE	40.206	-100.592	QUERIED, found	http://www.geonames.org/search.html?q=McCook%2C+NE&country=US	/maps/google_40.206_-100.592.html	https://chroniclingamerica.loc.gov/lccn/sn94056415/
sn83025020	The Vinita daily chieftain	Daily	D.M. Marrs	Vinita	OK	Vinita, OK	36.639	-95.154	QUERIED, found	http://www.geonames.org/search.html?q=Vinita%2C+OK&country=US	/maps/google_36.639_-95.154.html	https://chroniclingamerica.loc.gov/lccn/sn83025020/
sn85059715	The daily telegram	Daily	Clarksburg Telegram Co	Clarksburg	WV	Clarksburg, WV	39.28065	-80.34453	RDF	http://sws.geonames.org/4802316/		https://chroniclingamerica.loc.gov/lccn/sn85059715/
sn85034248	The Donaldsonville chief	Weekly	Linden E. Bentley	Donaldsonville	LA	Donaldsonville, LA	30.101	-90.993	QUERIED, found	http://www.geonames.org/search.html?q=Donaldsonville%2C+LA&country=US	/maps/google_30.101_-90.993.html	https://chroniclingamerica.loc.gov/lccn/sn85034248/
sn88084205	Panama City pilot	Weekly	Pilot Pub. Co	Panama City	FL	Panama City, FL	30.15946	-85.65983	RDF	http://sws.geonames.org/4167694/		https://chroniclingamerica.loc.gov/lccn/sn88084205/
sn88076086	The Bottineau courant	Weekly	J.E. Britton	Bottineau	ND	Bottineau, ND	48.82723	-100.4457	RDF	http://sws.geonames.org/5688106/		https://chroniclingamerica.loc.gov/lccn/sn88076086/
sn88064469	The Caucasian	Three	Caucasian Pub. Co	Shreveport	LA	Shreveport, LA	32.52515	-93.75018	RDF	http://sws.geonames.org/4341513/		https://chroniclingamerica.loc.gov/lccn/sn88064469/
sn96076817	The diamond drill	Weekly	C.M. Atkinson	Crystal Falls	MI	Crystal Falls, MI	46.09801	-88.33402	RDF	http://sws.geonames.org/4990121/		https://chroniclingamerica.loc.gov/lccn/sn96076817/
sn86069620	Owingsville outlook	Weekly	T.J. Young	Owingsville	KY	Owingsville, KY	38.1448	-83.76408	RDF	http://sws.geonames.org/4303441/		https://chroniclingamerica.loc.gov/lccn/sn86069620/
sn84036207	The Western news	Weekly	Farris & Davis	Stevensville	MT	Stevensville, MT	46.51	-114.093	QUERIED, found	http://www.geonames.org/search.html?q=Stevensville%2C+MT&country=US	/maps/google_46.51_-114.093.html	https://chroniclingamerica.loc.gov/lccn/sn84036207/
sn89058250	Sequachee Valley news	Weekly	Hill & Son	Sequachee	TN	Sequachee, TN	35.511	-85.286	QUERIED, found	http://www.geonames.org/search.html?q=Sequachee%2C+TN&country=US	/maps/google_35.511_-85.286.html	https://chroniclingamerica.loc.gov/lccn/sn89058250/
sn85025620	The Worthington advance	Weekly	[s.n.]	Worthington	MN	Worthington, MN	43.61996	-95.5964	RDF	http://sws.geonames.org/5053460/		https://chroniclingamerica.loc.gov/lccn/sn85025620/
sn98069055	The Aberdeen Democrat	Weekly	Geo. B. Daly	Aberdeen	SD	Aberdeen, SD	45.4647	-98.48648	RDF	http://sws.geonames.org/5225857/		https://chroniclingamerica.loc.gov/lccn/sn98069055/
sn83032011	The Columbian	Weekly	George H. Moore	Bloomsburg	PA	Bloomsburg, PA	41.0037	-76.45495	RDF	http://sws.geonames.org/5180934/		https://chroniclingamerica.loc.gov/lccn/sn83032011/
sn89058318	Mrs. Grundy	Weekly	Grundy Pub. Co	Tracy City	TN	Tracy City, TN	35.26	-85.736	QUERIED, found	http://www.geonames.org/search.html?q=Tracy+City%2C+TN&country=US	/maps/google_35.26_-85.736.html	https://chroniclingamerica.loc.gov/lccn/sn89058318/
sn82015387	St. Tammany farmer	Weekly	[s.n.]	Covington	LA	Covington, LA	31.005	-86.328	QUERIED, found	http://www.geonames.org/search.html?q=Covington%2C+LA&country=US	/maps/google_31.005_-86.328.html	https://chroniclingamerica.loc.gov/lccn/sn82015387/
sn83025186	Iowa state bystander	Weekly	Iowa State Bystander Pub. Co	Des Moines	IA	Des Moines, IA	41.60054	-93.60911	RDF	http://sws.geonames.org/4853828/		https://chroniclingamerica.loc.gov/lccn/sn83025186/
sn86053369	Danville intelligencer	Weekly	J.P. Sanders	Danville	PA	Danville, PA	40.96342	-76.61273	RDF	http://sws.geonames.org/5186327/		https://chroniclingamerica.loc.gov/lccn/sn86053369/
sn85042052	Orange County observer	Weekly	Joseph A. Harris, R.C. Strudwick	Hillsborough	NC	Hillsborough, NC	36.07542	-79.09973	RDF	http://sws.geonames.org/4471241/		https://chroniclingamerica.loc.gov/lccn/sn85042052/
sn97071110	The Hood River glacier	Weekly	Glacier Pub. Co	Hood River	OR	Hood River, OR	45.7054	-121.52146	RDF	http://sws.geonames.org/5731777/		https://chroniclingamerica.loc.gov/lccn/sn97071110/
sn93061569	The Clayton citizen	Weekly	R.Q. Palmer	Clayton	NM	Clayton, NM	36.45169	-103.1841	RDF	http://sws.geonames.org/5462269/		https://chroniclingamerica.loc.gov/lccn/sn93061569/
sn88064323	The weekly Iberian	Weekly	Iberian Pub. Association	New Iberia	LA	New Iberia, LA	30.004	-91.819	QUERIED, found	http://www.geonames.org/search.html?q=New+Iberia%2C+LA&country=US	/maps/google_30.004_-91.819.html	https://chroniclingamerica.loc.gov/lccn/sn88064323/
sn86076248	The daily appeal	Daily	M.R. Mighels	Carson City	NV	Carson City, NV	39.1638	-119.7674	RDF	http://sws.geonames.org/5501344/		https://chroniclingamerica.loc.gov/lccn/sn86076248/
sn94051342	Holbrook argus	Weekly	H.A. Pease	Holbrook	AZ	Holbrook, AZ	34.90225	-110.15818	RDF	http://sws.geonames.org/5284580/		https://chroniclingamerica.loc.gov/lccn/sn94051342/
sn89066620	The Jackson herald	Weekly	B.F. Lusk	Jackson	MO	Jackson, MO	37.38227	-89.66621	RDF	http://sws.geonames.org/4392163/		https://chroniclingamerica.loc.gov/lccn/sn89066620/
sn97067613	News and citizen	Weekly	L.H. lewis and H.C. Fisk	Morrisville	VT	Morrisville, VT	44.56172	-72.59845	RDF	http://sws.geonames.org/5238763/		https://chroniclingamerica.loc.gov/lccn/sn97067613/
sn92070566	The Alamogordo news	Weekly	Alamogordo Print. Co	Alamogordo	NM	Alamogordo, NM	32.89953	-105.96027	RDF	http://sws.geonames.org/5454627/		https://chroniclingamerica.loc.gov/lccn/sn92070566/
sn85040724	Watertown weekly leader	Weekly	Watertown Pub	Watertown	WI	Watertown, WI	43.195	-88.729	QUERIED, found	http://www.geonames.org/search.html?q=Watertown%2C+WI&country=US	/maps/google_43.195_-88.729.html	https://chroniclingamerica.loc.gov/lccn/sn85040724/
sn95026977	Gainesville daily sun	Daily	H.H. McCreary	Gainesville	FL	Gainesville, FL	29.65163	-82.32483	RDF	http://sws.geonames.org/4156404/		https://chroniclingamerica.loc.gov/lccn/sn95026977/
sn86069180	Kentucky Irish American	Weekly	William M. Higgins	Louisville	KY	Louisville, KY	38.25424	-85.75941	RDF	http://sws.geonames.org/4299276/		https://chroniclingamerica.loc.gov/lccn/sn86069180/
sn89058321	The commercial	Weekly	Marshall & Baird	Union City	TN	Union City, TN	36.42423	-89.05701	RDF	http://sws.geonames.org/4664170/		https://chroniclingamerica.loc.gov/lccn/sn89058321/
sn96027724	The Florida agriculturist	Monthly	Kilkoff & Dean	DeLand	FL	DeLand, FL	30.33218	-81.65565	RDF	http://sws.geonames.org/4160021/		https://chroniclingamerica.loc.gov/lccn/sn96027724/
sn84026824	Shepherdstown register	Weekly	Hardy & Henry W. McAnly	Shepherdstown	WV	Shepherdstown, WV	39.4301	-77.80416	RDF	http://sws.geonames.org/4821983/		https://chroniclingamerica.loc.gov/lccn/sn84026824/
sn95073194	The Columbus journal	Weekly	M.K. Turner & Co	Columbus	NE	Columbus, NE	41.43	-97.368	QUERIED, found	http://www.geonames.org/search.html?q=Columbus%2C+NE&country=US	/maps/google_41.43_-97.368.html	https://chroniclingamerica.loc.gov/lccn/sn95073194/
sn85030821	The Goodland republic	Weekly	Stewart Co	Goodland	KS	Goodland, KS	39.364	-101.692	QUERIED, found	http://www.geonames.org/search.html?q=Goodland%2C+KS&country=US	/maps/google_39.364_-101.692.html	https://chroniclingamerica.loc.gov/lccn/sn85030821/
sn93062856	The Intermountain Catholic	Weekly	Intermountain Catholic Pub. Co	Salt Lake City	UT	Salt Lake City, UT	40.76078	-111.89105	RDF	http://sws.geonames.org/5780993/		https://chroniclingamerica.loc.gov/lccn/sn93062856/
sn98047754	The ranch	Semimonthly	[s.n	Seattle	WA	Seattle, WA	47.60621	-122.33207	RDF	http://sws.geonames.org/5809844/		https://chroniclingamerica.loc.gov/lccn/sn98047754/
sn84036162	The Havre herald	Weekly	A.C. Lender	Havre	MT	Havre, MT	48.543	-109.763	QUERIED, found	http://www.geonames.org/search.html?q=Havre%2C+MT&country=US	/maps/google_48.543_-109.763.html	https://chroniclingamerica.loc.gov/lccn/sn84036162/
sn95047227	The champion	Weekly	T.E. & Royal B. Child	Arcadia	FL	Arcadia, FL	27.21588	-81.85842	RDF	http://sws.geonames.org/4146206/		https://chroniclingamerica.loc.gov/lccn/sn95047227/
sn87065334	The Holmes County times	Weekly	[s.n.]	Lexington	MS	Lexington, MS	33.113	-90.053	QUERIED, found	http://www.geonames.org/search.html?q=Lexington%2C+MS&country=US	/maps/google_33.113_-90.053.html	https://chroniclingamerica.loc.gov/lccn/sn87065334/
sn84026749	The Washington times	Daily	Times Pub. Co	Washington	DC	Washington, DC	38.895	-77.036	QUERIED, found	http://www.geonames.org/search.html?q=Washington%2C+DC&country=US	/maps/google_38.895_-77.036.html	https://chroniclingamerica.loc.gov/lccn/sn84026749/
sn86091188	The Idaho recorder	Weekly	J.E. Booth	Salmon City	ID	Salmon City, ID	45.176	-113.896	QUERIED, found	http://www.geonames.org/search.html?q=Salmon+City%2C+ID&country=US	/maps/google_45.176_-113.896.html	https://chroniclingamerica.loc.gov/lccn/sn86091188/
sn84036228	Fergus County argus	Weekly	Fell & Vrooman	Lewistown	MT	Lewistown, MT	47.049	-109.467	QUERIED, found	http://www.geonames.org/search.html?q=Lewistown%2C+MT&country=US	/maps/google_47.049_-109.467.html	https://chroniclingamerica.loc.gov/lccn/sn84036228/
sn93059208	The Daytona gazette=news	Weekly	Edward Fitzgerald	Daytona	FL	Daytona, FL	29.211	-81.023	QUERIED, found	http://www.geonames.org/search.html?q=Daytona%2C+FL&country=US	/maps/google_29.211_-81.023.html	https://chroniclingamerica.loc.gov/lccn/sn93059208/
sn99062010	The citizen-Republican	Weekly	P.A. Bliss	Scotland	SD	Scotland, SD	43.14972	-97.71757	RDF	http://sws.geonames.org/5231735/		https://chroniclingamerica.loc.gov/lccn/sn99062010/
sn95070058	The Norfolk weekly news-journal	Weekly	W.N. Huse	Norfolk	NE	Norfolk, NE	42.028	-97.417	QUERIED, found	http://www.geonames.org/search.html?q=Norfolk%2C+NE&country=US	/maps/google_42.028_-97.417.html	https://chroniclingamerica.loc.gov/lccn/sn95070058/
sn88076095	The Bowbells tribune	Weekly	Thos. B. Hurly	Bowbells	ND	Bowbells, ND	48.80308	-102.246	RDF	http://sws.geonames.org/5688119/		https://chroniclingamerica.loc.gov/lccn/sn88076095/
sn85025431	Mower County transcript	Weekly	Colwell Bros	Lansing	MN	Lansing, MN	43.745	-92.97	QUERIED, found	http://www.geonames.org/search.html?q=Lansing%2C+MN&country=US	/maps/google_43.745_-92.97.html	https://chroniclingamerica.loc.gov/lccn/sn85025431/
sn90059228	Warren sheaf	Weekly	A. Dewey	Warren	MN	Warren, MN	48.19664	-96.77284	RDF	http://sws.geonames.org/5051875/		https://chroniclingamerica.loc.gov/lccn/sn90059228/
sn83016348	The Cecil Whig	Daily	P.C. Ricketts	Elkton	MD	Elkton, MD	39.60678	-75.83327	RDF	http://sws.geonames.org/4354234/		https://chroniclingamerica.loc.gov/lccn/sn83016348/
sn96076839	Charlevoix county herald	Weekly	A.J. Suffern	East Jordan	MI	East Jordan, MI	45.15806	-85.12423	RDF	http://sws.geonames.org/4991613/		https://chroniclingamerica.loc.gov/lccn/sn96076839/
sn87096040	Emmons County record	Weekly	D.R. Streeter			Williamsport, D.T., i.e. N.D.	46.26666	-100.23289	RDF	http://sws.geonames.org/5690186/		https://chroniclingamerica.loc.gov/lccn/sn87096040/
sn89067273	Mexico Missouri message	Weekly	John Beal	Mexico	MO	Mexico, MO	39.16976	-91.88295	RDF	http://sws.geonames.org/4398103/		https://chroniclingamerica.loc.gov/lccn/sn89067273/
sn82014689	The Maui news	Daily	G.B. Robertson	Wailuku	HI	Wailuku, HI	20.89133	-156.50604	RDF	http://sws.geonames.org/5854496/		https://chroniclingamerica.loc.gov/lccn/sn82014689/
sn95047178	The new enterprise	Weekly	[s.n.]	Madison	FL	Madison, FL	30.46938	-83.41293	RDF	http://sws.geonames.org/4163140/		https://chroniclingamerica.loc.gov/lccn/sn95047178/
sn86069395	Hopkinsville Kentuckian	Three	Chas. M. Meacham	Hopkinsville	KY	Hopkinsville, KY	36.86561	-87.49117	RDF	http://sws.geonames.org/4295251/		https://chroniclingamerica.loc.gov/lccn/sn86069395/
sn86091348	The Pioche weekly record	Weekly	Record Pub. Co	Pioche	NV	Pioche, NV	37.92969	-114.45221	RDF	http://sws.geonames.org/5510323/		https://chroniclingamerica.loc.gov/lccn/sn86091348/
sn85033078	Wood County reporter	Weekly	[J.N. Brundage]	Grand Rapids	WI	Grand Rapids, WI	44.384	-89.817	QUERIED, found	http://www.geonames.org/search.html?q=Grand+Rapids%2C+WI&country=US	/maps/google_44.384_-89.817.html	https://chroniclingamerica.loc.gov/lccn/sn85033078/
sn98062890	Pierre weekly free press	Weekly	Free Press Co	Pierre	SD	Pierre, SD	44.36832	-100.35097	RDF	http://sws.geonames.org/5767918/		https://chroniclingamerica.loc.gov/lccn/sn98062890/
sn98066406	The Yale expositor	Weekly	JAS. A. Menzies	Yale	MI	Yale, MI	43.13	-82.798	QUERIED, found	http://www.geonames.org/search.html?q=Yale%2C+MI&country=US	/maps/google_43.13_-82.798.html	https://chroniclingamerica.loc.gov/lccn/sn98066406/
sn95067647	The Mathews journal	Weekly	Journal Pub. Co			Mathews C.H., Court House	37.43708	-76.31994	RDF	http://sws.geonames.org/4771980/		https://chroniclingamerica.loc.gov/lccn/sn95067647/
sn83016758	The Princeton union	Weekly	R.C. Dunn	Princeton	MN	Princeton, MN	45.56997	-93.58163	RDF	http://sws.geonames.org/5042360/		https://chroniclingamerica.loc.gov/lccn/sn83016758/
sn90061371	Potosi journal	Weekly	F.M. Deggendorf	Potosi	MO	Potosi, MO	37.93644	-90.78791	RDF	http://sws.geonames.org/4404348/		https://chroniclingamerica.loc.gov/lccn/sn90061371/
sn92070405	Western liberal	Weekly	Small & Kedzie	Lordsburg	NM	Lordsburg, NM	32.35036	-108.70866	RDF	http://sws.geonames.org/5476799/		https://chroniclingamerica.loc.gov/lccn/sn92070405/
sn90061417	The Holt County sentinel	Weekly	Dobyns & Curry	Oregon	MO	Oregon, MO	45.523	-122.676	QUERIED, found	http://www.geonames.org/search.html?q=Oregon%2C+MO&country=US	/maps/google_45.523_-122.676.html	https://chroniclingamerica.loc.gov/lccn/sn90061417/
sn84023963	The Jasper weekly courier	Weekly	NOTFOUND	Jasper	IN	Jasper, IN	33.316	-83.688	QUERIED, found	http://www.geonames.org/search.html?q=Jasper%2C+IN&country=US	/maps/google_33.316_-83.688.html	https://chroniclingamerica.loc.gov/lccn/sn84023963/
sn89060124	The Prince George's enquirer and southern Maryland advertiser	Weekly	Joseph K. Roberts, Fred. Sasscer	Upper Marlborough	MD	Upper Marlborough, MD	38.81595	-76.74969	RDF	http://sws.geonames.org/4372183/		https://chroniclingamerica.loc.gov/lccn/sn89060124/
sn83016943	Macon beacon	Weekly	Henry C. Ferris	Macon	MS	Macon, MS	33.105	-88.561	QUERIED, found	http://www.geonames.org/search.html?q=Macon%2C+MS&country=US	/maps/google_33.105_-88.561.html	https://chroniclingamerica.loc.gov/lccn/sn83016943/
sn85059855	The labor argus	Weekly	[s.n.]	Charleston	WV	Charleston, WV	38.34982	-81.63262	RDF	http://sws.geonames.org/4801859/		https://chroniclingamerica.loc.gov/lccn/sn85059855/
sn93052980	Amador ledger	Weekly	R. Webb & F.S. Briggs	Jackson	CA	Jackson, CA	38.3488	-120.7741	RDF	http://sws.geonames.org/5360160/		https://chroniclingamerica.loc.gov/lccn/sn93052980/
sn93055779	The Cairo bulletin	Daily	Bulletin Co	Cairo	IL	Cairo, IL	37.064	-89.219	QUERIED, found	http://www.geonames.org/search.html?q=Cairo%2C+IL&country=US	/maps/google_37.064_-89.219.html	https://chroniclingamerica.loc.gov/lccn/sn93055779/
sn88077573	The Marion daily mirror	Daily	Mirror Pub. Co	Marion	OH	Marion, OH	40.589	-83.129	QUERIED, found	http://www.geonames.org/search.html?q=Marion%2C+OH&country=US	/maps/google_40.589_-83.129.html	https://chroniclingamerica.loc.gov/lccn/sn88077573/
sn85058245	The Spanish Fork press	Weekly	A. Jensen	Spanish Fork	UT	Spanish Fork, UT	40.115	-111.655	QUERIED, found	http://www.geonames.org/search.html?q=Spanish+Fork%2C+UT&country=US	/maps/google_40.115_-111.655.html	https://chroniclingamerica.loc.gov/lccn/sn85058245/
sn84025811	The Seattle Republican	Weekly	Republican Pub. Co	Seattle	WA	Seattle, WA	47.60621	-122.33207	RDF	http://sws.geonames.org/5809844/		https://chroniclingamerica.loc.gov/lccn/sn84025811/
sn83045830	Daily press	Daily	Daily Press Co	Newport News	VA	Newport News, VA	37.08339	-76.46965	RDF	http://sws.geonames.org/4776024/		https://chroniclingamerica.loc.gov/lccn/sn83045830/
sn96088376	Condon globe	Weekly	S.P. Shutt	Condon	OR	Condon, OR	45.2343	-120.18503	RDF	http://sws.geonames.org/5720282/		https://chroniclingamerica.loc.gov/lccn/sn96088376/
sn85040344	The Superior times	Weekly	Superior Times Printing	Superior	WI	Superior, WI	46.721	-92.104	QUERIED, found	http://www.geonames.org/search.html?q=Superior%2C+WI&country=US	/maps/google_46.721_-92.104.html	https://chroniclingamerica.loc.gov/lccn/sn85040344/
sn85034374	The Greenville times	Frequently	[s.n.]	Greenville	MS	Greenville, MS	33.41	-91.062	QUERIED, found	http://www.geonames.org/search.html?q=Greenville%2C+MS&country=US	/maps/google_33.41_-91.062.html	https://chroniclingamerica.loc.gov/lccn/sn85034374/
sn87057096	The Leon reporter	Weekly	O.E. Hull	Leon	IA	Leon, IA	40.73972	-93.74772	RDF	http://sws.geonames.org/4864492/		https://chroniclingamerica.loc.gov/lccn/sn87057096/
sn84023253	St. Johnsbury Caledonian	Weekly	C.M. Stone & Co	St. Johnsbury	VT	St. Johnsbury, VT	44.419	-72.015	QUERIED, found	http://www.geonames.org/search.html?q=St.+Johnsbury%2C+VT&country=US	/maps/google_44.419_-72.015.html	https://chroniclingamerica.loc.gov/lccn/sn84023253/
sn87065030	The Columbus dispatch	Weekly	P.W. Maer	Columbus	MS	Columbus, MS	33.49567	-88.42726	RDF	http://sws.geonames.org/4422442/		https://chroniclingamerica.loc.gov/lccn/sn87065030/
sn83045398	La revista de Taos	Weekly	José Montaner			Taos, Nuevo México	36.40725	-105.57307	RDF	http://sws.geonames.org/5493811/		https://chroniclingamerica.loc.gov/lccn/sn83045398/
sn88056096	The Coeur d'Alene press	Daily	Press Pub. Co	Coeur d'Alene	ID	Coeur d'Alene, ID	47.678	-116.78	QUERIED, found	http://www.geonames.org/search.html?q=Coeur+d'Alene%2C+ID&country=US	/maps/google_47.678_-116.78.html	https://chroniclingamerica.loc.gov/lccn/sn88056096/
sn83040592	Baxter Springs news	Weekly	News Co	Baxter Springs	KS	Baxter Springs, KS	37.024	-94.736	QUERIED, found	http://www.geonames.org/search.html?q=Baxter+Springs%2C+KS&country=US	/maps/google_37.024_-94.736.html	https://chroniclingamerica.loc.gov/lccn/sn83040592/
sn95026697	The DeLand weekly news	Weekly	L.H. Eldridge	DeLand	FL	DeLand, FL	29.028	-81.303	QUERIED, found	http://www.geonames.org/search.html?q=DeLand%2C+FL&country=US	/maps/google_29.028_-81.303.html	https://chroniclingamerica.loc.gov/lccn/sn95026697/
sn89066240	The Marshall republican	Weekly	Percy H. VanDyke	Marshall	MO	Marshall, MO	39.12308	-93.19687	RDF	http://sws.geonames.org/4397211/		https://chroniclingamerica.loc.gov/lccn/sn89066240/
sn84024716	Lexington gazette	Weekly	Lafferty & Co	Lexington	VA	Lexington, VA	37.78402	-79.44282	RDF	http://sws.geonames.org/4769339/		https://chroniclingamerica.loc.gov/lccn/sn84024716/
sn91099747	La correspondencia de Puerto Rico	Daily	La Correspondencia de Puerto Rico			San Juan, P.R.	18.46633	-66.10572	RDF	http://sws.geonames.org/4568127/		https://chroniclingamerica.loc.gov/lccn/sn91099747/
sn85058090	The Lehi banner	Weekly	Lehi Pub. Co	Lehi	UT	Lehi, UT	40.39162	-111.85077	RDF	http://sws.geonames.org/5777224/		https://chroniclingamerica.loc.gov/lccn/sn85058090/
sn84026897	Edgefield advertiser	Weekly	LaBorde and Jones	Edgefield	SC	Edgefield, SC	33.772	-81.967	QUERIED, found	http://www.geonames.org/search.html?q=Edgefield%2C+SC&country=US	/maps/google_33.772_-81.967.html	https://chroniclingamerica.loc.gov/lccn/sn84026897/
sn84020558	Arizona republican	Daily	Republican Pub. Co	Phoenix	AZ	Phoenix, AZ	33.44838	-112.07404	RDF	http://sws.geonames.org/5308655/		https://chroniclingamerica.loc.gov/lccn/sn84020558/
sn82015080	Barbour County index	Semiweekly	[s.n.]	Medicine Lodge	KS	Medicine Lodge, KS	37.281	-98.58	QUERIED, found	http://www.geonames.org/search.html?q=Medicine+Lodge%2C+KS&country=US	/maps/google_37.281_-98.58.html	https://chroniclingamerica.loc.gov/lccn/sn82015080/
sn86091111	Montpelier examiner	Weekly	C.E. Harris	Montpelier	ID	Montpelier, ID	42.322	-111.298	QUERIED, found	http://www.geonames.org/search.html?q=Montpelier%2C+ID&country=US	/maps/google_42.322_-111.298.html	https://chroniclingamerica.loc.gov/lccn/sn86091111/
sn87093407	The Seattle star	Daily	E.H. Wells & Co	Seattle	WA	Seattle, WA	47.60621	-122.33207	RDF	http://sws.geonames.org/5809844/		https://chroniclingamerica.loc.gov/lccn/sn87093407/
sn96060796	The border vidette	Weekly	Vidette Pub. Co	Nogales	AZ	Nogales, AZ	31.34038	-110.93425	RDF	http://sws.geonames.org/5306611/		https://chroniclingamerica.loc.gov/lccn/sn96060796/
sn88085190	The San Juan islander	Weekly	Culver Bros	Friday Harbor	WA	Friday Harbor, WA	48.53427	-123.01712	RDF	http://sws.geonames.org/5795104/		https://chroniclingamerica.loc.gov/lccn/sn88085190/
sn86069457	Crittenden press	Weekly	R.C. Walker	Marion	KY	Marion, KY	37.33283	-88.08113	RDF	http://sws.geonames.org/4299842/		https://chroniclingamerica.loc.gov/lccn/sn86069457/
